id,demo_title,live_title,display_title,old_slug,live_handle,new_slug,finding
"15403730207043","","Troy Cabinet - HJ","Troy Cabinet","","troy-bookcase-hj-copy","troy-cabinet","New live product"
"9072438968643","Tapas Square Table GA","Tapas Square Table GA","Tapas Square Table","tapas-square-table","tapas-square-table","tapas-square-table","Live title retained; live handle may be historic"
"9072432087363","Vetro Lamp Table GA","Vetro Lamp Table GA","Vetro Lamp Table","vetro-lamp-table","vetro-lamp-table","vetro-lamp-table","Live title retained; live handle may be historic"
"9072435396931","Vetro Console Table GA","Vetro Console Table GA","Vetro Console Table","vetro-console-table","vetro-console-table","vetro-console-table","Live title retained; live handle may be historic"
"9072426713411","Vetro Coffee Table GA","Vetro Coffee Table GA","Vetro Coffee Table","vetro-coffee-table","vetro-coffee-table","vetro-coffee-table","Live title retained; live handle may be historic"
"9072419340611","George Lamp Table GA","George Lamp Table GA","George Lamp Table","george-lamp-table","george-lamp-table","george-lamp-table","Live title retained; live handle may be historic"
"9072406397251","George Coffee Table GA","George Coffee Table GA","George Coffee Table","george-coffee-table","george-coffee-table","george-coffee-table","Live title retained; live handle may be historic"
"9061622186307","Francesca Wide Chest GA","Francesca Wide Chest GA","Francesca Wide Chest","francesca-wide-chest","francesca-wide-chest","francesca-wide-chest","Live title retained; live handle may be historic"
"9061619597635","Francesca Tall Chest GA","Francesca Tall Chest GA","Francesca Tall Chest","francesca-tall-chest","francesca-tall-chest","francesca-tall-chest","Live title retained; live handle may be historic"
"8985817579843","Newark Dining Set HJ","Newark Dining Set HJ","Newark Dining Set","newark-dining-set","newark-dining-set","newark-dining-set","Live title retained; live handle may be historic"
"9061375017283","Farrell Chests HJ","Farrell Chests HJ","Farrell Chests","farrell-chests","farrell-chests","farrell-chests","Live title retained; live handle may be historic"
"9061030265155","Farrell Locker HJ","Farrell Locker HJ","Farrell Locker","farrell-locker","farrell-locker","farrell-locker","Live title retained; live handle may be historic"
"8821771108675","Napoli Dining Set HJ","Napoli Dining Set HJ","Napoli Dining Set","napoli-dining-set","napoli-dining-set","napoli-dining-set","Live title retained; live handle may be historic"
"9061634015555","Blox Wide Chest GA","Blox Wide Chest GA","Blox Wide Chest","blox-wide-chest","blox-wide-chest","blox-wide-chest","Live title retained; live handle may be historic"
"9061630968131","Blox Chest of Drawers GA","Blox Chest of Drawers GA","Blox Chest of Drawers","blox-chest-of-drawers","blox-chest-of-drawers","blox-chest-of-drawers","Live title retained; live handle may be historic"
"9072477700419","Doda Tall Bookcase GA","Doda Tall Bookcase GA","Doda Tall Bookcase","doda-tall-bookcase","doda-tall-bookcase","doda-tall-bookcase","Live title retained; live handle may be historic"
"9072472883523","Doda Dining Table GA","Doda Dining Table GA","Doda Dining Table","doda-dining-table","doda-dining-table","doda-dining-table","Live title retained; live handle may be historic"
"9072474587459","Doda Coffee Table GA","Doda Coffee Table GA","Doda Coffee Table","doda-coffee-table","doda-coffee-table","doda-coffee-table","Live title retained; live handle may be historic"
"9072464757059","Erik Table 1.6 Metre GA","Erik Table 1.6 Metre GA","Erik Table 1.6 Metre","erik-table-1-6-metre","erik-table-1-6-metre","erik-table-1-6-metre","Live title retained; live handle may be historic"
"9062523601219","Canyon Lamp Table GA","Canyon Lamp Table GA","Canyon Lamp Table","canyon-lamp-table","canyon-lamp-table","canyon-lamp-table","Live title retained; live handle may be historic"
"9062533824835","Canyon Coffee Table GA","Canyon Coffee Table GA","Canyon Coffee Table","canyon-coffee-table","canyon-coffee-table","canyon-coffee-table","Live title retained; live handle may be historic"
"9061613666627","Francesca Bed GA","Francesca Bed GA","Francesca Bed","francesca-bed","francesca-bed","francesca-bed","Live title retained; live handle may be historic"
"8985625526595","Rukas 0024A Rug","Rukas 0024A Rug","Rukas 0024A Rug","rukas-0024a-rug","rukas-0024a-rug","rukas-0024a-rug","Live title retained; live handle may be historic"
"9061064966467","Quebec Dining Table WH","Quebec Dining Table WH","Quebec Dining Table WH","copy-of-treviso-dining-table-wh","copy-of-treviso-dining-table-wh","quebec-dining-table-wh","Live title retained; live handle may be historic"
"7734343565499","Chelsea Bed - IM","Chelsea Bed - IM","Chelsea Bed","chelsea-bed","chelsea-bed","chelsea-bed","Live title retained; live handle may be historic"
"8612247667011","Silver TV Unit S32M-SV GI","Silver TV Unit S32M-SV GI","Silver TV Unit S32M-SV","s32m-sv","s32m-sv","silver-tv-unit-s32m-sv","Live title retained; live handle may be historic"
"6965132034235","Oscar 2+3 Drawer Chest GA","Oscar 2+3 Drawer Chest GA","Oscar 2+3 Drawer Chest","oscar-2-3-drawer-chest","oscar-2-3-drawer-chest","oscar-2-3-drawer-chest","Live title retained; live handle may be historic"
"8821734244675","Ohio Bunk Bed HJ","Ohio Bunk Bed HJ","Ohio Bunk Bed","ohio-bunk-bed","ohio-bunk-bed","ohio-bunk-bed","Live title retained; live handle may be historic"
"6952915534011","Fredrik 1.2 Metre Table Walnut GA","Fredrik 1.2 Metre Table Walnut GA","Fredrik 1.2 Metre Table Walnut","fredrik-1-2-metre-table-walnut","fredrik-1-2-metre-table-walnut","fredrik-1-2-metre-table-walnut","Live title retained; live handle may be historic"
"6952961212603","Fredrik Coffee Table GA","Fredrik Coffee Table GA","Fredrik Coffee Table","fredrik-coffee-table","fredrik-coffee-table","fredrik-coffee-table","Live title retained; live handle may be historic"
"6953248882875","Fredrik Round Table GA","Fredrik Round Table GA","Fredrik Round Table","fredrik-round-table","fredrik-round-table","fredrik-round-table","Live title retained; live handle may be historic"
"6953226895547","Fredrik Dining Table 1.6 Metre GA","Fredrik Dining Table 1.6 Metre GA","Fredrik Dining Table 1.6 Metre","fredrik-dining-table-1-6-metre","fredrik-dining-table-1-6-metre","fredrik-dining-table-1-6-metre","Live title retained; live handle may be historic"
"6952907899067","Fredrik 1.2 Metre Table Oak GA","Fredrik 1.2 Metre Table Oak GA","Fredrik 1.2 Metre Table Oak","fredrik-1-2-metre-table-oak","fredrik-1-2-metre-table-oak","fredrik-1-2-metre-table-oak","Live title retained; live handle may be historic"
"6947234578619","Daniella 3+4 Drawer Wide Chest GA","Daniella 3+4 Drawer Wide Chest GA","Daniella 3+4 Drawer Wide Chest","daniella-3-4-drawer-wide-chest","daniella-3-4-drawer-wide-chest","daniella-3-4-drawer-wide-chest","Live title retained; live handle may be historic"
"8985752502595","Harriet Tilt & Rise Chair HJ","Harriet Tilt & Rise Chair HJ","Harriet Tilt & Rise Chair","harriet-tilt-rise-chair","harriet-tilt-rise-chair","harriet-tilt-and-rise-chair","Live title retained; live handle may be historic"
"8978759778627","Fredrik Bench GA","Fredrik Bench GA","Fredrik Bench","fredrik-bench","fredrik-bench","fredrik-bench","Live title retained; live handle may be historic"
"8978737234243","Fredrik 1800 Table X Leg GA","Fredrik 1800 Table X Leg GA","Fredrik 1800 Table X Leg","fredrik-oak-1800-table-x-leg","fredrik-oak-1800-table-x-leg","fredrik-1800-table-x-leg","Live title retained; live handle may be historic"
"8978658099523","Rebecca Leather Dining Chair GA","Rebecca Leather Dining Chair GA","Rebecca Leather Dining Chair","rebecca-leather-dining-chair","rebecca-leather-dining-chair","rebecca-leather-dining-chair","Live title retained; live handle may be historic"
"8985555861827","Katie Armchair GI","Katie Armchair GI","Katie Armchair","katie-armchair-mink","katie-armchair-mink","katie-armchair","Live title retained; live handle may be historic"
"8985860407619","Writing Desk Grey HJ","Writing Desk Grey HJ","Writing Desk Grey","writing-desk-grey","writing-desk-grey","writing-desk-grey","Live title retained; live handle may be historic"
"6884151722171","Archie Armchair IM","Archie Armchair IM","Archie Armchair","archie-armchair","archie-armchair","archie-armchair","Live title retained; live handle may be historic"
"8647901970755","Alicante Round Set - HJ","Alicante Round Set - HJ","Alicante Round Set","alicante-round-set","alicante-round-set","alicante-round-set","Live title retained; live handle may be historic"
"8945344348483","Columbia Console Table HJ","Columbia Console Table HJ","Columbia Console Table","columbia-console-table-charcoal-oak","columbia-console-table-charcoal-oak","columbia-console-table","Live title retained; live handle may be historic"
"8945330848067","Chantelle Console Table HJ","Chantelle Console Table HJ","Chantelle Console Table","chantelle-occasional-set","chantelle-occasional-set","chantelle-console-table","Live title retained; live handle may be historic"
"7001162776763","Royal Coil Regency Mattress","Royal Coil Regency Mattress","Royal Coil Regency Mattress","royal-coil-regency-mattress","royal-coil-regency-mattress","royal-coil-regency-mattress","Live title retained; live handle may be historic"
"8611164127555","Skye Rug 242","Skye Rug 242","Skye Rug 242","skye-rug-242","skye-rug-242","skye-rug-242","Live title retained; live handle may be historic"
"8630327705923","Union Fabric Bean Chair - Brown (Kaki) IM","Union Fabric Bean Chair - Brown (Kaki) IM","Union Fabric Bean Chair - Brown (Kaki)","union-fabric-bean-chair-brown-kaki","union-fabric-bean-chair-brown-kaki","union-fabric-bean-chair-brown-kaki","Live title retained; live handle may be historic"
"6815460851899","Aspen Sofa Bed - IM","Aspen Sofa Bed - IM","Aspen Sofa Bed","aspen-sofa-bed","aspen-sofa-bed","aspen-sofa-bed","Live title retained; live handle may be historic"
"6954694148283","Juliet 3 Drawer Locker GA","Juliet 3 Drawer Locker GA","Juliet 3 Drawer Locker","juliet-3-drawer-locker","juliet-3-drawer-locker","juliet-3-drawer-locker","Live title retained; live handle may be historic"
"8821759639875","Beverly Set - HJ","Beverly Set - HJ","Beverly Set","beverly-set","beverly-set","beverly-set","Live title retained; live handle may be historic"
"8910964719939","Arizona Triple Sleeper – White (4' Base) DE","Arizona Triple Sleeper – White (4' Base) DE","Arizona Triple Sleeper – White (4' Base)","arizona-triple-sleeper-white","arizona-triple-sleeper-white","arizona-triple-sleeper-white-4-base","Live title retained; live handle may be historic"
"8909369311555","Silvia Bar Stool with Chrome Legs GA","Silvia Bar Stool with Chrome Legs GA","Silvia Bar Stool with Chrome Legs","silvia-bar-stool-with-chrome-legs","silvia-bar-stool-with-chrome-legs","silvia-bar-stool-with-chrome-legs","Live title retained; live handle may be historic"
"8909343523139","Silvia Bar Stool with Black Legs GA","Silvia Bar Stool with Black Legs GA","Silvia Bar Stool with Black Legs","silvia-bar-stool-with-black-legs","silvia-bar-stool-with-black-legs","silvia-bar-stool-with-black-legs","Live title retained; live handle may be historic"
"8821774221635","Verona Dining Set HJ","Verona Dining Set HJ","Verona Dining Set","verona-dining-set","verona-dining-set","verona-dining-set","Live title retained; live handle may be historic"
"8821752365379","Edel Console Table - HJ","Edel Console Table - HJ","Edel Console Table","edel-console-table","edel-console-table","edel-console-table","Live title retained; live handle may be historic"
"8821735129411","Solteira Bunk Bed - HJ","Solteira Bunk Bed - HJ","Solteira Bunk Bed","solteira-bunk-bed","solteira-bunk-bed","solteira-bunk-bed","Live title retained; live handle may be historic"
"8821733622083","Colton Bunk Bed HJ","Colton Bunk Bed HJ","Colton Bunk Bed","colton-bunk-bed","colton-bunk-bed","colton-bunk-bed","Live title retained; live handle may be historic"
"8821721956675","Como folding bed - HJ","Como folding bed  - HJ","Como folding bed","como-folding-bed","como-folding-bed","como-folding-bed","Demo differs from live; restored live title before requested cleanup"
"8821639512387","Holly Bed HJ","Holly Bed HJ","Holly Bed","holly-bed","holly-bed","holly-bed","Live title retained; live handle may be historic"
"8821630533955","Colton 3' Bed HJ","Colton 3' Bed HJ","Colton 3' Bed","colton-3-bed","colton-3-bed","colton-3-bed","Live title retained; live handle may be historic"
"6849127186619","Detroit Coffee Table","Detroit Coffee Table","Detroit Coffee Table","detroit-coffee-table","detroit-coffee-table","detroit-coffee-table","Live title retained; live handle may be historic"
"8648138621251","Raffa Dining Set - HJ","Raffa Dining Set - HJ","Raffa Dining Set","raffa-dining-set","raffa-dining-set","raffa-dining-set","Live title retained; live handle may be historic"
"6954714693819","Juliet Curved Bed GA","Juliet Curved Bed GA","Juliet Curved Bed","juliet-curved-bed","juliet-curved-bed","juliet-curved-bed","Live title retained; live handle may be historic"
"8640815268163","Verona Lamp Table GA","Verona Lamp Table GA","Verona Lamp Table","verona-lamp-table","verona-lamp-table","verona-lamp-table","Live title retained; live handle may be historic"
"8794596344131","Jay-Be Revolution Folding Bed with Rebound e-Fibre Mattress - Single- DE","Jay-Be Revolution Folding Bed with Rebound e-Fibre Mattress - Single- DE","Jay-Be Revolution Folding Bed with Rebound e-Fibre Mattress - Single","jay-be-revolution-folding-bed-with-rebound-e-fibre-mattress-single","jay-be-revolution-folding-bed-with-rebound-e-fibre-mattress-single","jay-be-revolution-folding-bed-with-rebound-e-fibre-mattress-single","Live title retained; live handle may be historic"
"8777586868547","Argyle Triple Sleeper - Rustic Pine (4' Base) DE","Argyle Triple Sleeper - Rustic Pine (4' Base) DE","Argyle Triple Sleeper - Rustic Pine (4' Base)","argyle-triple-sleeper-rustic-pine","argyle-triple-sleeper-rustic-pine","argyle-triple-sleeper-rustic-pine-4-base","Live title retained; live handle may be historic"
"8777580380483","Argyle Bunk Bed - Light Antique DE","Argyle Bunk Bed - Light Antique DE","Argyle Bunk Bed - Light Antique","argyle-bunk-bed-light-antique","argyle-bunk-bed-light-antique","argyle-bunk-bed-light-antique","Live title retained; live handle may be historic"
"8777558032707","Denmark Large Sliderobe 1.5m DE","Denmark Large Sliderobe 1.5m DE","Denmark Large Sliderobe 1.5m","denmark-large-sliderobe-1-5m","denmark-large-sliderobe-1-5m","denmark-large-sliderobe-1-5m","Live title retained; live handle may be historic"
"8777545777475","Nova 6 Drawer Chest - Oak DE","Nova 6 Drawer Chest - Oak DE","Nova 6 Drawer Chest - Oak","nova-6-drawer-chest-oak","nova-6-drawer-chest-oak","nova-6-drawer-chest-oak","Live title retained; live handle may be historic"
"8777542009155","Nova 5 Drawer Wide Chest - White DE","Nova 5 Drawer Wide Chest - White DE","Nova 5 Drawer Wide Chest - White","nova-5-drawer-wide-chest-white","nova-5-drawer-wide-chest-white","nova-5-drawer-wide-chest-white","Live title retained; live handle may be historic"
"8777539060035","Nova 5 Drawer Wide Chest - Oak DE","Nova 5 Drawer Wide Chest - Oak DE","Nova 5 Drawer Wide Chest - Oak","nova-5-drawer-wide-chest-oak","nova-5-drawer-wide-chest-oak","nova-5-drawer-wide-chest-oak","Live title retained; live handle may be historic"
"8777529753923","Nova 5 Drawer Narrow Chest - Oak DE","Nova 5 Drawer Narrow Chest - Oak DE","Nova 5 Drawer Narrow Chest - Oak","nova-5-drawer-narrow-chest-oak","nova-5-drawer-narrow-chest-oak","nova-5-drawer-narrow-chest-oak","Live title retained; live handle may be historic"
"8777523724611","Nova 3 Drawer Chest - White DE","Nova 3 Drawer Chest - White DE","Nova 3 Drawer Chest - White","nova-3-drawer-chest-white","nova-3-drawer-chest-white","nova-3-drawer-chest-white","Live title retained; live handle may be historic"
"8777512780099","Nova 3 Drawer Chest - Oak DE","Nova 3 Drawer Chest - Oak DE","Nova 3 Drawer Chest - Oak","nova-3-drawer-chest-oak","nova-3-drawer-chest-oak","nova-3-drawer-chest-oak","Live title retained; live handle may be historic"
"8777497674051","Nelly 2 Door Mirrored Wardrobe (105cm) - Graphite Lamela Artisan DE","Nelly 2 Door Mirrored Wardrobe (105cm) - Graphite Lamela Artisan DE","Nelly 2 Door Mirrored Wardrobe (105cm) - Graphite Lamela Artisan","nelly-2-door-mirrored-wardrobe-105cm-graphite-lamela-artisan","nelly-2-door-mirrored-wardrobe-105cm-graphite-lamela-artisan","nelly-2-door-mirrored-wardrobe-105cm-graphite-lamela-artisan","Live title retained; live handle may be historic"
"8776788214083","Argyle Bed DE","Argyle Bed DE","Argyle Bed","argyle-30-low-end-bed-rustic-pine","argyle-30-low-end-bed-rustic-pine","argyle-bed","Live title retained; live handle may be historic"
"8776739062083","Function Plus Desk- White DE","Function Plus Desk- White DE","Function Plus Desk- White","function-plus-desk-white","function-plus-desk-white","function-plus-desk-white","Live title retained; live handle may be historic"
"8776731984195","Function Plus Corner Desk - White/Oak DE","Function Plus Corner Desk - White/Oak DE","Function Plus Corner Desk - White/Oak","function-plus-corner-desk-white-oak","function-plus-corner-desk-white-oak","function-plus-corner-desk-white-oak","Live title retained; live handle may be historic"
"8765516120387","Nevada 2 Drawer Bedside White Gloss - WH","Nevada 2 Drawer Bedside White Gloss - WH","Nevada 2 Drawer Bedside White Gloss - WH","nevada-2-drawer-bedside-white-gloss","nevada-2-drawer-bedside-white-gloss","nevada-2-drawer-bedside-white-gloss-wh","Live title retained; live handle may be historic"
"8765502914883","Nevada 2 Drawer Bedside Grey Gloss/Light Oak Effect Veneer - WH","Nevada 2 Drawer Bedside Grey Gloss/Light Oak Effect Veneer - WH","Nevada 2 Drawer Bedside Grey Gloss/Light Oak Effect Veneer - WH","nevada-2-drawer-bedside-grey-gloss-light-oak-effect-veneer","nevada-2-drawer-bedside-grey-gloss-light-oak-effect-veneer","nevada-2-drawer-bedside-grey-gloss-light-oak-effect-veneer-wh","Live title retained; live handle may be historic"
"8765487055171","Nevada 3 Drawer Bedside White Gloss - WH","Nevada 3 Drawer Bedside White Gloss - WH","Nevada 3 Drawer Bedside White Gloss - WH","nevada-3-drawer-bedside-white-gloss","nevada-3-drawer-bedside-white-gloss","nevada-3-drawer-bedside-white-gloss-wh","Live title retained; live handle may be historic"
"8640932938051","Fredrik Chair PU GA","Fredrik Chair PU GA","Fredrik Chair PU","fredrik-chair-1","fredrik-chair-1","fredrik-chair-pu","Live title retained; live handle may be historic"
"8756820345155","Quebec Round Coffee Table Set Medium Oak Effect/Black - WH","Quebec Round Coffee Table Set Medium Oak Effect/Black - WH","Quebec Round Coffee Table Set Medium Oak Effect/Black - WH","quebec-round-coffee-table-set-medium-oak-effect-black","quebec-round-coffee-table-set-medium-oak-effect-black","quebec-round-coffee-table-set-medium-oak-effect-black-wh","Live title retained; live handle may be historic"
"8756809990467","Ottawa 1 Drawer Coffee Table Medium Oak Effect/Black - WH","Ottawa 1 Drawer Coffee Table Medium Oak Effect/Black - WH","Ottawa 1 Drawer Coffee Table Medium Oak Effect/Black - WH","ottawa-1-drawer-coffee-table-medium-oak-effect-black","ottawa-1-drawer-coffee-table-medium-oak-effect-black","ottawa-1-drawer-coffee-table-medium-oak-effect-black-wh","Live title retained; live handle may be historic"
"8756524417347","Athens Round Coffee Table Set Concrete Effect/Black - WH","Athens Round Coffee Table Set Concrete Effect/Black - WH","Athens Round Coffee Table Set Concrete Effect/Black - WH","athens-round-coffee-table-set-concrete-effect-black","athens-round-coffee-table-set-concrete-effect-black","athens-round-coffee-table-set-concrete-effect-black-wh","Live title retained; live handle may be historic"
"8644725506371","Kilkenny Side Gas-Lift Bed - GI","Kilkenny Side Gas-Lift Bed - GI","Kilkenny Side Gas-Lift Bed","kilkenny-side-gas-lift-bed","kilkenny-side-gas-lift-bed","kilkenny-side-gas-lift-bed","Live title retained; live handle may be historic"
"8720894656835","Ashley Sky Blue Bed - GI","Ashley Sky Blue Bed  - GI","Ashley Sky Blue Bed","ashley-sky-blue-bed","ashley-sky-blue-bed","ashley-sky-blue-bed","Demo differs from live; restored live title before requested cleanup"
"8720782262595","Charlotte Bed - GI","Charlotte Bed - GI","Charlotte Bed","copy-of-vienna-bed","copy-of-vienna-bed","charlotte-bed","Live title retained; live handle may be historic"
"8698308690243","Natural Sleep Nature's Finest Mattress","Natural Sleep Nature's Finest Mattress","Natural Sleep Nature's Finest Mattress","natural-sleep-natures-finest","natural-sleep-natures-finest","natural-sleep-natures-finest-mattress","Live title retained; live handle may be historic"
"8681318187331","Quebec Wave Edge Nest of Tables - WH","Quebec Wave Edge Nest of Tables - WH","Quebec Wave Edge Nest of Tables - WH","quebec-wave-edge-nest-of-tables","quebec-wave-edge-nest-of-tables","quebec-wave-edge-nest-of-tables-wh","Live title retained; live handle may be historic"
"8681314713923","Quebec Straight Edge Nest of Tables - WH","Quebec Straight Edge Nest of Tables - WH","Quebec Straight Edge Nest of Tables - WH","quebec-straight-edge-nest-of-tables","quebec-straight-edge-nest-of-tables","quebec-straight-edge-nest-of-tables-wh","Live title retained; live handle may be historic"
"8681312190787","Ottawa 3 Drawer Console Table - WH","Ottawa 3 Drawer Console Table - WH","Ottawa 3 Drawer Console Table - WH","ottawa-3-drawer-console-table","ottawa-3-drawer-console-table","ottawa-3-drawer-console-table-wh","Live title retained; live handle may be historic"
"7777742291131","Toronto Sliding Wardrobe 2.5 BR","Toronto Sliding Wardrobe 2.5 BR","Toronto Sliding Wardrobe 2.5 BR","toronto-sliding-wardrobe-2-5","toronto-sliding-wardrobe-2-5","toronto-sliding-wardrobe-2-5-br","Live title retained; live handle may be historic"
"7088655663291","Memphis High Sleeper Bunk","Memphis High Sleeper Bunk","Memphis High Sleeper Bunk","memphis-mid-sleep-bunk","memphis-mid-sleep-bunk","memphis-high-sleeper-bunk","Live title retained; live handle may be historic"
"8658896847171","Natural Sleep Florence Mattress","Natural Sleep Florence Mattress","Natural Sleep Florence Mattress","florence-mattress","florence-mattress","natural-sleep-florence-mattress","Live title retained; live handle may be historic"
"8656624877891","Natural Sleep Flotation Comfort Mattress","Natural Sleep Flotation Comfort Mattress","Natural Sleep Flotation Comfort Mattress","natural-sleep-ultimate-floation-mattress-1","natural-sleep-ultimate-floation-mattress-1","natural-sleep-flotation-comfort-mattress","Live title retained; live handle may be historic"
"8656619798851","Natural Sleep Origin Support Mattress","Natural Sleep Origin Support Mattress","Natural Sleep Origin Support Mattress","natural-sleep","natural-sleep","natural-sleep-origin-support-mattress","Live title retained; live handle may be historic"
"7675717157051","Chantelle Dining Chair - HJ","Chantelle Dining Chair - HJ","Chantelle Dining Chair","chantelle-dining-chair","chantelle-dining-chair","chantelle-dining-chair","Live title retained; live handle may be historic"
"8647957020995","Courtney Dining Set HJ","Courtney Dining Set HJ","Courtney Dining Set","courtney-dining-set","courtney-dining-set","courtney-dining-set","Live title retained; live handle may be historic"
"8648168243523","Harry Stool - HJ","Harry Stool - HJ","Harry Stool","harry-stool","harry-stool","harry-stool","Live title retained; live handle may be historic"
"8648379695427","Jack Fireside Chair - HJ","Jack Fireside Chair - HJ","Jack Fireside Chair","jack-fireside-chair","jack-fireside-chair","jack-fireside-chair","Live title retained; live handle may be historic"
"8648169619779","Lisbon PU Chair HJ","Lisbon PU Chair HJ","Lisbon PU Chair","lisbon-pu-chair","lisbon-pu-chair","lisbon-pu-chair","Live title retained; live handle may be historic"
"8648393687363","Manhattan TV Unit HJ","Manhattan TV Unit HJ","Manhattan TV Unit","manhattan-tv-unit","manhattan-tv-unit","manhattan-tv-unit","Live title retained; live handle may be historic"
"8648313110851","Marriot Bed - HJ","Marriot Bed - HJ","Marriot Bed","marriot-bed","marriot-bed","marriot-bed","Live title retained; live handle may be historic"
"8648394768707","Oak Writing Desk - HJ","Oak Writing Desk - HJ","Oak Writing Desk","oak-writing-desk","oak-writing-desk","oak-writing-desk","Live title retained; live handle may be historic"
"8648189149507","Olive Cream & Oak Stool - HJ","Olive Cream & Oak Stool - HJ","Olive Cream & Oak Stool","olive-cream-oak-stool","olive-cream-oak-stool","olive-cream-and-oak-stool","Live title retained; live handle may be historic"
"8648306786627","Rochester Cream & Oak chair HJ","Rochester Cream & Oak chair HJ","Rochester Cream & Oak chair","rochester-cream-oak-chair","rochester-cream-oak-chair","rochester-cream-and-oak-chair","Live title retained; live handle may be historic"
"8648311046467","Thames Cream & Oak Chair HJ","Thames Cream & Oak Chair HJ","Thames Cream & Oak Chair","thames-cream-oak-chair","thames-cream-oak-chair","thames-cream-and-oak-chair","Live title retained; live handle may be historic"
"8648402665795","Vera Fireside Chair - HJ","Vera Fireside Chair - HJ","Vera Fireside Chair","vera-fireside-chair","vera-fireside-chair","vera-fireside-chair","Live title retained; live handle may be historic"
"8648144322883","Washington 5′ Oak Set - HJ","Washington 5′ Oak Set  - HJ","Washington 5′ Oak Set","washington-5-oak-set","washington-5-oak-set","washington-5-oak-set","Demo differs from live; restored live title before requested cleanup"
"8648343880003","Columbia Coffee Table - HJ","Columbia Coffee Table - HJ","Columbia Coffee Table","columbia-coffee-table","columbia-coffee-table","columbia-coffee-table","Live title retained; live handle may be historic"
"8648153006403","Columbia Chair HJ","Columbia Chair HJ","Columbia Chair","columbia-chair-pu-seat","columbia-chair-pu-seat","columbia-chair","Live title retained; live handle may be historic"
"8648336245059","Chantelle Coffee Table - HJ","Chantelle Coffee Table - HJ","Chantelle Coffee Table","chantelle-coffee-table","chantelle-coffee-table","chantelle-coffee-table","Live title retained; live handle may be historic"
"8647940473155","Chantelle Compact Set - HJ","Chantelle Compact Set - HJ","Chantelle Compact Set","chantelle-compact-set","chantelle-compact-set","chantelle-compact-set","Live title retained; live handle may be historic"
"8647908098371","Chantelle 4′ Grey Fixed Top Dining Set - HJ","Chantelle 4′ Grey Fixed Top Dining Set  - HJ","Chantelle 4′ Grey Fixed Top Dining Set","chantelle-4-grey-fixed-top-dining-set","chantelle-4-grey-fixed-top-dining-set","chantelle-4-grey-fixed-top-dining-set","Demo differs from live; restored live title before requested cleanup"
"8646706659651","Platinum Mattress","Platinum Mattress","Platinum Mattress","platinium-mattress","platinium-mattress","platinum-mattress","Live title retained; live handle may be historic"
"8612247339331","Rukas 0549 Rug","Rukas 0549 Rug","Rukas 0549 Rug","rukas-0549-rug-rukas-0549-120-x-170-rug","rukas-0549-rug-rukas-0549-120-x-170-rug","rukas-0549-rug","Live title retained; live handle may be historic"
"8612247404867","Rukas 0557 Rug","Rukas 0557 Rug","Rukas 0557 Rug","rukas-0557-rug-rukas-0557-120-x-170-rug","rukas-0557-rug-rukas-0557-120-x-170-rug","rukas-0557-rug","Live title retained; live handle may be historic"
"8612247568707","Rukas 0565 Rug","Rukas 0565 Rug","Rukas 0565 Rug","rukas-0565-rug-rukas-0565-160-x-220-rug","rukas-0565-rug-rukas-0565-160-x-220-rug","rukas-0565-rug","Live title retained; live handle may be historic"
"8612249108803","Twist 10620 Rug","Twist 10620 Rug","Twist 10620 Rug","twist-10620-rug-twist-10620-160-x-220-rug","twist-10620-rug-twist-10620-160-x-220-rug","twist-10620-rug","Live title retained; live handle may be historic"
"8612249239875","Twist 10629 Rug","Twist 10629 Rug","Twist 10629 Rug","twist-10629-rug-twist-10629-rug-80-x-150","twist-10629-rug-twist-10629-rug-80-x-150","twist-10629-rug","Live title retained; live handle may be historic"
"8612249338179","Twist 10638 Rug","Twist 10638 Rug","Twist 10638 Rug","twist-10638-rug-twist-10638-80-x-150","twist-10638-rug-twist-10638-80-x-150","twist-10638-rug","Live title retained; live handle may be historic"
"8612249436483","Twist 1752 Rug","Twist 1752 Rug","Twist 1752 Rug","twist-1752-rug-twist-1752-80-x-150","twist-1752-rug-twist-1752-80-x-150","twist-1752-rug","Live title retained; live handle may be historic"
"8612247208259","Rukas 0509 Rug","Rukas 0509 Rug","Rukas 0509 Rug","rukas-0509-rug-rukas-0509-120-x-170-rug","rukas-0509-rug-rukas-0509-120-x-170-rug","rukas-0509-rug","Live title retained; live handle may be historic"
"8612247109955","Rukas 0254 Rug","Rukas 0254 Rug","Rukas 0254 Rug","rukas-0254-rug-rukas-0254-120-x-170-rug","rukas-0254-rug-rukas-0254-120-x-170-rug","rukas-0254-rug","Live title retained; live handle may be historic"
"8612249600323","Twist 1991 Rug","Twist 1991 Rug","Twist 1991 Rug","twist-1991-rug-twist-1991-rug-80-x-150","twist-1991-rug-twist-1991-rug-80-x-150","twist-1991-rug","Live title retained; live handle may be historic"
"8612249764163","Twist 2098 Rug","Twist 2098 Rug","Twist 2098 Rug","twist-2098-rug-twist-2098-rug-80-x-150","twist-2098-rug-twist-2098-rug-80-x-150","twist-2098-rug","Live title retained; live handle may be historic"
"8612250321219","Twist Terracotta T1009 Rug","Twist Terracotta T1009 Rug","Twist Terracotta T1009 Rug","twist-terracotta-t1009-rug-twist-terracotta-t1009-rug-80-x-150","twist-terracotta-t1009-rug-twist-terracotta-t1009-rug-80-x-150","twist-terracotta-t1009-rug","Live title retained; live handle may be historic"
